Series Name,Ohio State University - Relative Humidity (%),Ohio State University - NOAA Average Daily Temperature (°F),Ohio State University - Atmospheric Pressure (mb)
2017-11-28T12:00:00,32,51,990.1801436
2017-11-28T13:00:00,27,51,989.5028658
2017-11-28T14:00:00,26,51,989.5028658
2017-11-28T15:00:00,29,51,989.8415047
2017-11-28T16:00:00,32,51,989.8415047
2017-11-28T17:00:00,37,51,990.1801436
2017-11-28T18:00:00,40,51,990.1801436
2017-11-28T19:00:00,41,51,990.1801436
2017-11-28T20:00:00,47,51,991.1960603
2017-11-28T21:00:00,48,51,991.5346992
2017-11-28T22:00:00,56,51,991.5346992
2017-11-28T23:00:00,54,51,991.8733381
2017-11-29T00:00:00,56,50,991.5346992
2017-11-29T01:00:00,56,50,991.5346992
2017-11-29T02:00:00,59,50,992.211977
2017-11-29T03:00:00,57,50,992.211977
2017-11-29T04:00:00,61,50,992.5506159
2017-11-29T05:00:00,63,50,993.5665326
2017-11-29T06:00:00,71,50,994.2438104
2017-11-29T07:00:00,73,50,994.9210882
2017-11-29T08:00:00,59,50,996.2756438
2017-11-29T09:00:00,44,50,996.6142827
2017-11-29T10:00:00,39,50,996.9529216
2017-11-29T11:00:00,35,50,996.6142827
2017-11-29T12:00:00,31,50,996.2756438
2017-11-29T13:00:00,30,50,995.598366
2017-11-29T14:00:00,30,50,995.2597271
2017-11-29T15:00:00,29,50,994.9210882
2017-11-29T16:00:00,31,50,994.9210882
2017-11-29T17:00:00,39,50,994.5824493
2017-11-29T18:00:00,42,50,994.5824493
2017-11-29T19:00:00,53,50,994.5824493
2017-11-29T20:00:00,68,50,993.9051715
2017-11-29T21:00:00,51,50,993.2278937
2017-11-29T22:00:00,49,50,993.2278937
2017-11-29T23:00:00,47,50,992.5506159
2017-11-30T00:00:00,46,47,992.5506159
2017-11-30T01:00:00,46,47,991.5346992
2017-11-30T02:00:00,44,47,991.1960603
2017-11-30T03:00:00,42,47,990.5187825
2017-11-30T04:00:00,46,47,989.8415047
2017-11-30T05:00:00,47,47,989.1642269
2017-11-30T06:00:00,58,47,988.4869491
2017-11-30T07:00:00,58,47,988.4869491
2017-11-30T08:00:00,61,47,988.1483102
2017-11-30T09:00:00,59,47,987.8096713
2017-11-30T10:00:00,55,47,987.4710324
2017-11-30T11:00:00,68,47,986.7937546
2017-11-30T12:00:00,80,47,986.4551157
2017-11-30T13:00:00,87.5,47,985.9471574
2017-11-30T14:00:00,97,47,985.6085184
2017-11-30T15:00:00,95,47,986.1164768
2017-11-30T16:00:00,95,47,986.6244351
2017-11-30T17:00:00,95,47,987.301713
2017-11-30T18:00:00,96,47,988.825588
2017-11-30T19:00:00,100,47,989.8415047
2017-11-30T20:00:00,96,47,990.5187825
2017-11-30T21:00:00,93,47,991.1960603
2017-11-30T22:00:00,93,47,991.5346992
2017-11-30T23:00:00,96,47,991.8733381
2017-12-01T00:00:00,100,39,992.211977
2017-12-01T01:00:00,100,39,992.5506159
2017-12-01T02:00:00,100,39,993.2278937
2017-12-01T03:00:00,96,39,993.2278937
2017-12-01T04:00:00,96,39,993.5665326
2017-12-01T05:00:00,96,39,993.5665326
2017-12-01T06:00:00,96,39,994.2438104
2017-12-01T07:00:00,88,39,994.9210882
2017-12-01T08:00:00,100,39,995.598366
2017-12-01T09:00:00,93,39,995.598366
2017-12-01T10:00:00,86,39,995.598366
2017-12-01T11:00:00,73,39,995.2597271
2017-12-01T12:00:00,56,39,994.5824493
2017-12-01T13:00:00,54,39,994.5824493
2017-12-01T14:00:00,48,39,994.2438104
2017-12-01T15:00:00,46,39,993.9051715
2017-12-01T16:00:00,52,39,993.9051715
2017-12-01T17:00:00,58,39,993.9051715
2017-12-01T18:00:00,67,39,994.2438104
2017-12-01T19:00:00,79,39,994.2438104
2017-12-01T20:00:00,82,39,993.9051715
2017-12-01T21:00:00,82,39,993.9051715
2017-12-01T22:00:00,88,39,993.9051715
2017-12-01T23:00:00,89,39,993.5665326
2017-12-02T00:00:00,88,37,993.5665326
2017-12-02T01:00:00,89,37,993.2278937
2017-12-02T02:00:00,89,37,992.8892548
2017-12-02T03:00:00,92,37,992.8892548
2017-12-02T04:00:00,88,37,993.2278937
2017-12-02T05:00:00,92,37,993.2278937
2017-12-02T06:00:00,92,37,993.2278937
2017-12-02T07:00:00,92,37,993.2278937
2017-12-02T08:00:00,92,37,993.5665326
2017-12-02T09:00:00,82,37,993.9051715
2017-12-02T10:00:00,68,37,994.2438104
2017-12-02T11:00:00,65,37,992.5506159
2017-12-02T12:00:00,59,37,991.5346992
2017-12-02T13:00:00,54,37,991.1960603
2017-12-02T14:00:00,50,37,990.5187825
2017-12-02T15:00:00,54,37,990.1801436
2017-12-02T16:00:00,57,37,990.1801436
2017-12-02T17:00:00,61,37,990.8574214
2017-12-02T18:00:00,73,37,990.8574214
2017-12-02T19:00:00,79,37,990.8574214
2017-12-02T20:00:00,85,37,990.8574214
2017-12-02T21:00:00,82,37,991.1960603
2017-12-02T22:00:00,85,37,991.5346992
2017-12-02T23:00:00,89,37,991.1960603
2017-12-03T00:00:00,89,39,991.1960603
2017-12-03T01:00:00,92,39,991.1960603
2017-12-03T02:00:00,92,39,991.5346992
2017-12-03T03:00:00,92,39,991.8733381
2017-12-03T04:00:00,89,39,991.8733381
2017-12-03T05:00:00,92,39,992.211977
2017-12-03T06:00:00,96,39,992.8892548
2017-12-03T07:00:00,96,39,993.2278937
2017-12-03T08:00:00,89,39,994.2438104
2017-12-03T09:00:00,82,39,994.5824493
2017-12-03T10:00:00,65,39,994.5824493
2017-12-03T11:00:00,61,39,994.2438104
2017-12-03T12:00:00,57,39,993.5665326
2017-12-03T13:00:00,49,39,993.2278937
2017-12-03T14:00:00,43,39,992.8892548
2017-12-03T15:00:00,40,39,992.8892548
2017-12-03T16:00:00,48,39,993.2278937
2017-12-03T17:00:00,56,39,993.2278937
2017-12-03T18:00:00,68,39,993.5665326
2017-12-03T19:00:00,77,39,993.9051715
2017-12-03T20:00:00,79,39,993.9051715
2017-12-03T21:00:00,86,39,993.5665326
2017-12-03T22:00:00,86,39,993.2278937
2017-12-03T23:00:00,85,39,993.5665326
2017-12-04T00:00:00,73,45,993.2278937
2017-12-04T01:00:00,79,45,992.8892548
2017-12-04T02:00:00,79,45,992.8892548
2017-12-04T03:00:00,76,45,993.2278937
2017-12-04T04:00:00,73,45,992.8892548
2017-12-04T05:00:00,76,45,992.8892548
2017-12-04T06:00:00,70,45,992.5506159
2017-12-04T07:00:00,65,45,992.8892548
2017-12-04T08:00:00,63,45,992.5506159
2017-12-04T09:00:00,58,45,992.211977
2017-12-04T10:00:00,58,45,991.1960603
2017-12-04T11:00:00,54,45,990.1801436
2017-12-04T12:00:00,47,45,988.825588
2017-12-04T13:00:00,47,45,987.8096713
2017-12-04T14:00:00,47,45,987.1323935
2017-12-04T15:00:00,49,45,986.7937546
2017-12-04T16:00:00,49,45,986.1164768
2017-12-04T17:00:00,53,45,986.1164768
2017-12-04T18:00:00,53,45,985.7778379
2017-12-04T19:00:00,51,45,985.1005601
2017-12-04T20:00:00,45,45,984.4232823
2017-12-04T21:00:00,41,45,984.4232823
2017-12-04T22:00:00,42,45,984.0846434
2017-12-04T23:00:00,57,45,984.4232823
2017-12-05T00:00:00,77,51,983.0687267
2017-12-05T01:00:00,77,51,982.05281
2017-12-05T02:00:00,69,51,981.7141711
2017-12-05T03:00:00,69,51,981.7141711
2017-12-05T04:00:00,79,51,982.9558471
2017-12-05T05:00:00,92,51,982.7300878
2017-12-05T06:00:00,100,51,982.3914489
2017-12-05T07:00:00,100,51,982.6172082
2017-12-05T08:00:00,93,51,982.7300878
2017-12-05T09:00:00,100,51,982.5607684
2017-12-05T10:00:00,91.66666667,51,983.4073656
2017-12-05T11:00:00,81.5,51,983.4073656
2017-12-05T12:00:00,74,51,983.0687267
2017-12-05T13:00:00,66,51,982.7300878
2017-12-05T14:00:00,68,51,983.7460045
2017-12-05T15:00:00,65,51,984.7619212
2017-12-05T16:00:00,66.5,51,985.1005601
2017-12-05T17:00:00,57,51,986.4551157
2017-12-05T18:00:00,50,51,987.1323935
2017-12-05T19:00:00,52,51,988.1483102
2017-12-05T20:00:00,59,51,988.825588
2017-12-05T21:00:00,59,51,988.825588
2017-12-05T22:00:00,64,51,989.1642269
2017-12-05T23:00:00,64,51,989.5028658
2017-12-06T00:00:00,69,34,989.5028658
2017-12-06T01:00:00,72,34,989.5028658
2017-12-06T02:00:00,75,34,989.8415047
2017-12-06T03:00:00,78,34,989.5028658
2017-12-06T04:00:00,75,34,989.5028658
2017-12-06T05:00:00,75,34,989.1642269
2017-12-06T06:00:00,78,34,989.1642269
2017-12-06T07:00:00,78,34,988.825588
2017-12-06T08:00:00,75,34,988.825588
2017-12-06T09:00:00,73,34,988.825588
2017-12-06T10:00:00,62,34,988.1483102
2017-12-06T11:00:00,53,34,986.7937546
2017-12-06T12:00:00,42,34,986.1164768
2017-12-06T13:00:00,42,34,986.1164768
2017-12-06T14:00:00,47,34,986.1164768
2017-12-06T15:00:00,49,34,986.4551157
2017-12-06T16:00:00,51,34,986.1164768
2017-12-06T17:00:00,53,34,986.7937546
2017-12-06T18:00:00,57,34,987.4710324
2017-12-06T19:00:00,60,34,988.1483102
2017-12-06T20:00:00,62,34,988.4869491
2017-12-06T21:00:00,64,34,988.4869491
2017-12-06T22:00:00,64,34,988.4869491
2017-12-06T23:00:00,67,34,988.825588
2017-12-07T00:00:00,67,33,988.4869491
2017-12-07T01:00:00,67,33,988.1483102
2017-12-07T02:00:00,67,33,988.1483102
2017-12-07T03:00:00,73,33,987.8096713
2017-12-07T04:00:00,73,33,987.8096713
2017-12-07T05:00:00,76,33,987.8096713
2017-12-07T06:00:00,79,33,987.8096713
2017-12-07T07:00:00,79,33,988.4869491
2017-12-07T08:00:00,75,33,988.4869491
2017-12-07T09:00:00,69,33,989.1642269
2017-12-07T10:00:00,61.5,33,989.1642269
2017-12-07T11:00:00,54,33,989.1642269
2017-12-07T12:00:00,59,33,988.825588
2017-12-07T13:00:00,61,33,989.1642269
2017-12-07T14:00:00,63,33,989.8415047
2017-12-07T15:00:00,63,33,990.1801436
2017-12-07T16:00:00,66,33,990.5187825
2017-12-07T17:00:00,63,33,991.1960603
2017-12-07T18:00:00,63,33,991.8733381
2017-12-07T19:00:00,63,33,992.211977
2017-12-07T20:00:00,66,33,991.8733381
2017-12-07T21:00:00,65,33,991.5346992
2017-12-07T22:00:00,65,33,991.1960603
2017-12-07T23:00:00,65,33,991.5346992
2017-12-08T00:00:00,65,24,991.3653797
2017-12-08T01:00:00,75,24,990.5187825
2017-12-08T02:00:00,75,24,990.8574214
2017-12-08T03:00:00,75,24,990.5187825
2017-12-08T04:00:00,78,24,990.1801436
2017-12-08T05:00:00,81,24,989.8415047
2017-12-08T06:00:00,85,24,989.8415047
2017-12-08T07:00:00,85,24,990.1801436
2017-12-08T08:00:00,78,24,989.8415047
2017-12-08T09:00:00,69,24,990.5187825
2017-12-08T10:00:00,63,24,989.8415047
2017-12-08T11:00:00,60,24,989.1642269
2017-12-08T12:00:00,56,24,988.825588
2017-12-08T13:00:00,53,24,987.4710324
2017-12-08T14:00:00,49,24,987.1323935
2017-12-08T15:00:00,43,24,986.1164768
2017-12-08T16:00:00,45,24,986.4551157
2017-12-08T17:00:00,49,24,985.439199
2017-12-08T18:00:00,51,24,985.7778379
2017-12-08T19:00:00,58,24,986.4551157
2017-12-08T20:00:00,60,24,985.439199
2017-12-08T21:00:00,63,24,985.439199
2017-12-08T22:00:00,65,24,985.439199
2017-12-08T23:00:00,72,24,985.1005601
2017-12-09T00:00:00,72,25,984.4232823
2017-12-09T01:00:00,72,25,983.4073656
2017-12-09T02:00:00,78,25,983.7460045
2017-12-09T03:00:00,81,25,983.0687267
2017-12-09T04:00:00,78,25,981.7141711
2017-12-09T05:00:00,74,25,981.3755322
2017-12-09T06:00:00,74,25,981.7141711
2017-12-09T07:00:00,78,25,981.0368933
2017-12-09T08:00:00,74,25,981.0368933
2017-12-09T09:00:00,69,25,980.3596155
2017-12-09T10:00:00,58,25,979.6823377
2017-12-09T11:00:00,56,25,978.666421
2017-12-09T12:00:00,54,25,978.3277821
2017-12-09T13:00:00,61.5,25,977.8198238
2017-12-09T14:00:00,72,25,977.8198238
2017-12-09T15:00:00,85.5,25,978.666421
2017-12-09T16:00:00,90.5,25,979.6823377
2017-12-09T17:00:00,92.33333333,25,980.3596155
2017-12-09T18:00:00,85,25,981.3755322
2017-12-09T19:00:00,88,25,981.7141711
2017-12-09T20:00:00,88,25,982.05281
2017-12-09T21:00:00,85,25,982.7300878
2017-12-09T22:00:00,89,25,983.7460045
2017-12-09T23:00:00,82,25,984.7619212
2017-12-10T00:00:00,82,29,985.439199
2017-12-10T01:00:00,78.5,29,985.7778379
2017-12-10T02:00:00,72,29,986.7937546
2017-12-10T03:00:00,78,29,987.1323935
2017-12-10T04:00:00,75,29,987.1323935
2017-12-10T05:00:00,85,29,987.4710324
2017-12-10T06:00:00,83,29,987.8096713
2017-12-10T07:00:00,75,29,988.825588
2017-12-10T08:00:00,75,29,988.825588
2017-12-10T09:00:00,72,29,988.9949074
2017-12-10T10:00:00,69,29,989.5028658
2017-12-10T11:00:00,69,29,988.825588
2017-12-10T12:00:00,66,29,987.1323935
2017-12-10T13:00:00,67,29,986.4551157
2017-12-10T14:00:00,66,29,985.439199
2017-12-10T15:00:00,64,29,985.439199
2017-12-10T16:00:00,61,29,985.439199
2017-12-10T17:00:00,64,29,985.7778379
2017-12-10T18:00:00,64,29,986.4551157
2017-12-10T19:00:00,66,29,986.4551157
2017-12-10T20:00:00,66,29,986.1164768
2017-12-10T21:00:00,66,29,986.1164768
2017-12-10T22:00:00,66,29,985.7778379
2017-12-10T23:00:00,64,29,985.7778379
2017-12-11T00:00:00,66,33,986.4551157
2017-12-11T01:00:00,70,33,987.1323935
2017-12-11T02:00:00,66,33,987.8096713
2017-12-11T03:00:00,66,33,987.8096713
2017-12-11T04:00:00,69,33,988.1483102
2017-12-11T05:00:00,69,33,988.4869491
2017-12-11T06:00:00,67,33,988.4869491
2017-12-11T07:00:00,69,33,988.4869491
2017-12-11T08:00:00,67,33,988.1483102
2017-12-11T09:00:00,66,33,988.1483102
2017-12-11T10:00:00,65,33,987.4710324
2017-12-11T11:00:00,67,33,985.439199
2017-12-11T12:00:00,64,33,984.4232823
2017-12-11T13:00:00,62,33,983.0687267
2017-12-11T14:00:00,60,33,981.7141711
2017-12-11T15:00:00,62,33,981.3755322
2017-12-11T16:00:00,62,33,980.0209766
2017-12-11T17:00:00,67,33,979.0050599
2017-12-11T18:00:00,67,33,978.3277821
2017-12-11T19:00:00,65,33,977.3118654
2017-12-11T20:00:00,65,33,975.6186709
2017-12-11T21:00:00,65,33,974.6027542
2017-12-11T22:00:00,62,33,974.2641153
2017-12-11T23:00:00,65,33,973.9254764
2017-12-12T00:00:00,63,32,974.2641153
2017-12-12T01:00:00,65,32,974.6027542
2017-12-12T02:00:00,67,32,975.4493514
2017-12-12T03:00:00,78,32,976.2959487
2017-12-12T04:00:00,81.5,32,976.803907
2017-12-12T05:00:00,92,32,977.3118654
2017-12-12T06:00:00,87.5,32,978.3277821
2017-12-12T07:00:00,85,32,978.8357405
2017-12-12T08:00:00,86.75,32,979.9363169
2017-12-12T09:00:00,66,32,981.0368933
2017-12-12T10:00:00,53,32,982.05281
2017-12-12T11:00:00,51,32,982.05281
2017-12-12T12:00:00,49,32,981.7141711
2017-12-12T13:00:00,49,32,981.7141711
2017-12-12T14:00:00,47,32,981.7141711
2017-12-12T15:00:00,50,32,982.05281
2017-12-12T16:00:00,55,32,982.3914489
2017-12-12T17:00:00,65,32,983.0687267
2017-12-12T18:00:00,73.66666667,32,983.5202452
2017-12-12T19:00:00,75.75,32,983.9153239
2017-12-12T20:00:00,79,32,984.197523
2017-12-12T21:00:00,79.5,32,984.0846434
2017-12-12T22:00:00,83.66666667,32,984.0846434
2017-12-12T23:00:00,86.2,32,984.0846434
2017-12-13T00:00:00,82.66666667,22,983.5202452
2017-12-13T01:00:00,78,22,983.0687267
2017-12-13T02:00:00,74,22,983.7460045
2017-12-13T03:00:00,71,22,983.4073656
2017-12-13T04:00:00,68,22,983.4073656
2017-12-13T05:00:00,68,22,983.7460045
2017-12-13T06:00:00,71,22,983.7460045
2017-12-13T07:00:00,71,22,983.0687267
2017-12-13T08:00:00,74,22,982.3914489
2017-12-13T09:00:00,74,22,981.7141711
2017-12-13T10:00:00,66,22,981.0368933
2017-12-13T11:00:00,57,22,979.0050599
2017-12-13T12:00:00,55,22,977.3118654
2017-12-13T13:00:00,55,22,975.280032
2017-12-13T14:00:00,51,22,972.2322819
2017-12-13T15:00:00,49,22,969.8618096
2017-12-13T16:00:00,51,22,969.8618096
2017-12-13T17:00:00,51,22,969.5231707
2017-12-13T18:00:00,58.5,22,969.0152124
2017-12-13T19:00:00,57,22,967.6606567
2017-12-13T20:00:00,64,22,966.4754206
2017-12-13T21:00:00,54,22,966.1367817
2017-12-13T22:00:00,78.5,22,967.1526984
2017-12-13T23:00:00,90.5,22,968.507254
2017-12-14T00:00:00,82,28,969.6924901
2017-12-14T01:00:00,78,28,971.5550041
2017-12-14T02:00:00,79,28,973.9254764
2017-12-14T03:00:00,78,28,975.9573098
2017-12-14T04:00:00,81,28,977.9891432
2017-12-14T05:00:00,78,28,980.3596155
2017-12-14T06:00:00,78,28,982.05281
2017-12-14T07:00:00,75,28,983.7460045
2017-12-14T08:00:00,75,28,984.7619212
2017-12-14T09:00:00,75,28,985.7778379
2017-12-14T10:00:00,74,28,986.4551157
2017-12-14T11:00:00,71.5,28,986.4551157
2017-12-14T12:00:00,71,28,986.6244351
2017-12-14T13:00:00,66,28,986.7937546
2017-12-14T14:00:00,69,28,986.7937546
2017-12-14T15:00:00,65,28,987.0195139
2017-12-14T16:00:00,66,28,987.1323935
2017-12-14T17:00:00,71,28,988.1483102
2017-12-14T18:00:00,74,28,988.4869491
2017-12-14T19:00:00,78,28,988.4869491
2017-12-14T20:00:00,78,28,988.4869491
2017-12-14T21:00:00,82,28,988.825588
2017-12-14T22:00:00,81,28,988.825588
2017-12-14T23:00:00,81,28,988.825588
2017-12-15T00:00:00,81,24,988.1483102
2017-12-15T01:00:00,81,24,987.8096713
2017-12-15T02:00:00,81,24,987.4710324
2017-12-15T03:00:00,85,24,987.1323935
2017-12-15T04:00:00,85,24,986.7937546
2017-12-15T05:00:00,85,24,986.7937546
2017-12-15T06:00:00,78,24,986.4551157
2017-12-15T07:00:00,81,24,986.1164768
2017-12-15T08:00:00,82,24,986.1164768
2017-12-15T09:00:00,74,24,985.7778379
2017-12-15T10:00:00,69,24,986.1164768
2017-12-15T11:00:00,63,24,985.439199
2017-12-15T12:00:00,59,24,984.4232823
2017-12-15T13:00:00,59,24,984.0846434
2017-12-15T14:00:00,64.75,24,984.1693031
2017-12-15T15:00:00,65,24,984.2539628
2017-12-15T16:00:00,64,24,985.1005601
2017-12-15T17:00:00,64,24,985.439199
2017-12-15T18:00:00,61,24,986.1164768
2017-12-15T19:00:00,64,24,987.1323935
2017-12-15T20:00:00,66,24,987.4710324
2017-12-15T21:00:00,64,24,987.8096713
2017-12-15T22:00:00,69,24,988.1483102
2017-12-15T23:00:00,69,24,988.4869491
2017-12-16T00:00:00,69,36,987.8096713
2017-12-16T01:00:00,72,36,987.4710324
2017-12-16T02:00:00,72,36,988.1483102
2017-12-16T03:00:00,73,36,988.1483102
2017-12-16T04:00:00,70,36,987.4710324
2017-12-16T05:00:00,67,36,987.4710324
2017-12-16T06:00:00,67,36,987.4710324
2017-12-16T07:00:00,67,36,987.4710324
2017-12-16T08:00:00,67,36,987.8096713
2017-12-16T09:00:00,67,36,988.1483102
2017-12-16T10:00:00,60,36,988.4869491
2017-12-16T11:00:00,53,36,988.1483102
2017-12-16T12:00:00,49,36,987.4710324
2017-12-16T13:00:00,46,36,986.7937546
2017-12-16T14:00:00,46,36,986.4551157
2017-12-16T15:00:00,46,36,986.7937546
2017-12-16T16:00:00,50,36,987.1323935
2017-12-16T17:00:00,53,36,987.8096713
2017-12-16T18:00:00,58,36,988.825588
2017-12-16T19:00:00,60,36,989.5028658
2017-12-16T20:00:00,72,36,989.8415047
2017-12-16T21:00:00,75,36,990.5187825
2017-12-16T22:00:00,70,36,991.5346992
2017-12-16T23:00:00,72,36,991.8733381
2017-12-17T00:00:00,70,37,991.8733381
2017-12-17T01:00:00,72,37,991.8733381
2017-12-17T02:00:00,76,37,991.8733381
2017-12-17T03:00:00,78,37,991.5346992
2017-12-17T04:00:00,78,37,991.8733381
2017-12-17T05:00:00,82,37,991.8733381
2017-12-17T06:00:00,78,37,991.8733381
2017-12-17T07:00:00,79,37,991.8733381
2017-12-17T08:00:00,78,37,993.2278937
2017-12-17T09:00:00,73,37,992.5506159
2017-12-17T10:00:00,76,37,991.8733381
2017-12-17T11:00:00,70,37,991.1960603
2017-12-17T12:00:00,67,37,989.8415047
2017-12-17T13:00:00,73,37,989.8415047
2017-12-17T14:00:00,73,37,990.8574214
2017-12-17T15:00:00,73,37,989.8415047
2017-12-17T16:00:00,79,37,989.8415047
2017-12-17T17:00:00,79,37,989.1642269
2017-12-17T18:00:00,79,37,989.5028658
2017-12-17T19:00:00,77,37,989.5028658
2017-12-17T20:00:00,73,37,989.5028658
2017-12-17T21:00:00,73,37,989.8415047
2017-12-17T22:00:00,77,37,989.5028658
2017-12-17T23:00:00,77,37,989.5028658
2017-12-18T00:00:00,79,42,988.825588
2017-12-18T01:00:00,86,42,988.825588
2017-12-18T02:00:00,89,42,988.825588
2017-12-18T03:00:00,89,42,988.825588
2017-12-18T04:00:00,93,42,988.1483102
2017-12-18T05:00:00,93,42,988.1483102
2017-12-18T06:00:00,89,42,988.825588
2017-12-18T07:00:00,91,42,988.1483102
2017-12-18T08:00:00,93,42,988.1483102
2017-12-18T09:00:00,96,42,988.4869491
2017-12-18T10:00:00,96,42,988.3176297
2017-12-18T11:00:00,94.33333333,42,987.583912
2017-12-18T12:00:00,90,42,986.7937546
2017-12-18T13:00:00,86,42,986.1164768
2017-12-18T14:00:00,83,42,986.1164768
2017-12-18T15:00:00,80,42,985.7778379
2017-12-18T16:00:00,86,42,985.7778379
2017-12-18T17:00:00,88.33333333,42,986.3422361
2017-12-18T18:00:00,95,42,986.7937546
2017-12-18T19:00:00,97,42,986.7937546
2017-12-18T20:00:00,97,42,986.7937546
2017-12-18T21:00:00,97,42,986.680875
2017-12-18T22:00:00,93,42,986.4551157
2017-12-18T23:00:00,93,42,986.2857963
2017-12-19T00:00:00,90,46,986.4551157
2017-12-19T01:00:00,90,46,986.2857963
2017-12-19T02:00:00,84,46,986.6244351
2017-12-19T03:00:00,86,46,986.7937546
2017-12-19T04:00:00,86,46,986.4551157
2017-12-19T05:00:00,86,46,986.4551157
2017-12-19T06:00:00,84,46,986.6244351
2017-12-19T07:00:00,85,46,986.6244351
2017-12-19T08:00:00,85.5,46,986.6244351
2017-12-19T09:00:00,80,46,986.4551157
2017-12-19T10:00:00,77,46,986.4551157
2017-12-19T11:00:00,74,46,985.6649583
2017-12-19T12:00:00,71,46,984.7619212
2017-12-19T13:00:00,68,46,984.7619212
2017-12-19T14:00:00,72.5,46,984.7619212
2017-12-19T15:00:00,74,46,985.1005601
2017-12-19T16:00:00,76.5,46,985.1005601
2017-12-19T17:00:00,79,46,985.1005601
2017-12-19T18:00:00,79,46,985.7778379
2017-12-19T19:00:00,79,46,986.1164768
2017-12-19T20:00:00,82,46,986.2857963
2017-12-19T21:00:00,85,46,986.7937546
2017-12-19T22:00:00,85,46,986.7937546
2017-12-19T23:00:00,89,46,987.1323935
2017-12-20T00:00:00,93,41,986.7937546
2017-12-20T01:00:00,89,41,987.1323935
2017-12-20T02:00:00,83,41,987.4710324
2017-12-20T03:00:00,73,41,987.8096713
2017-12-20T04:00:00,76,41,987.1323935
2017-12-20T05:00:00,65,41,987.8096713
2017-12-20T06:00:00,67,41,988.825588
2017-12-20T07:00:00,67,41,988.825588
2017-12-20T08:00:00,64,41,989.1642269
2017-12-20T09:00:00,65,41,989.5028658
2017-12-20T10:00:00,55,41,989.1642269
2017-12-20T11:00:00,51,41,988.4869491
2017-12-20T12:00:00,45,41,987.8096713
2017-12-20T13:00:00,34,41,987.1323935
2017-12-20T14:00:00,36,41,986.7937546
2017-12-20T15:00:00,38,41,987.1323935
2017-12-20T16:00:00,43,41,987.4710324
2017-12-20T17:00:00,53,41,988.1483102
2017-12-20T18:00:00,57,41,988.4869491
2017-12-20T19:00:00,59,41,988.4869491
2017-12-20T20:00:00,61,41,988.4869491
2017-12-20T21:00:00,64,41,988.825588
2017-12-20T22:00:00,64,41,989.5028658
2017-12-20T23:00:00,66,41,989.1642269
2017-12-21T00:00:00,66,36,989.1642269
2017-12-21T01:00:00,69,36,988.825588
2017-12-21T02:00:00,72,36,989.1642269
2017-12-21T03:00:00,69,36,989.1642269
2017-12-21T04:00:00,72,36,989.1642269
2017-12-21T05:00:00,69,36,989.5028658
2017-12-21T06:00:00,72,36,989.5028658
2017-12-21T07:00:00,72,36,990.1801436
2017-12-21T08:00:00,69,36,990.5187825
2017-12-21T09:00:00,59,36,990.5187825
2017-12-21T10:00:00,53,36,990.5187825
2017-12-21T11:00:00,47,36,989.8415047
2017-12-21T12:00:00,40,36,988.1483102
2017-12-21T13:00:00,39,36,987.1323935
2017-12-21T14:00:00,36,36,986.7937546
2017-12-21T15:00:00,36,36,986.4551157
2017-12-21T16:00:00,37,36,986.7937546
2017-12-21T17:00:00,39,36,986.1164768
2017-12-21T18:00:00,39,36,986.4551157
2017-12-21T19:00:00,42,36,985.7778379
2017-12-21T20:00:00,40,36,985.439199
2017-12-21T21:00:00,37,36,985.1005601
2017-12-21T22:00:00,39,36,984.7619212
2017-12-21T23:00:00,42.5,36,984.7619212
2017-12-22T00:00:00,50,50,984.0846434
2017-12-22T01:00:00,52,50,984.0846434
2017-12-22T02:00:00,64,50,984.0846434
2017-12-22T03:00:00,71,50,983.7460045
2017-12-22T04:00:00,77,50,983.4073656
2017-12-22T05:00:00,83,50,983.7460045
2017-12-22T06:00:00,86,50,984.4232823
2017-12-22T07:00:00,93.5,50,985.2698795
2017-12-22T08:00:00,93,50,985.439199
2017-12-22T09:00:00,90.33333333,50,985.7778379
2017-12-22T10:00:00,95,50,986.1164768
2017-12-22T11:00:00,99,50,986.1164768
2017-12-22T12:00:00,96,50,985.2134397
2017-12-22T13:00:00,96,50,985.1005601
2017-12-22T14:00:00,95,50,984.7619212
2017-12-22T15:00:00,93,50,985.1005601
2017-12-22T16:00:00,89,50,985.439199
2017-12-22T17:00:00,93,50,985.439199
2017-12-22T18:00:00,93,50,985.439199
2017-12-22T19:00:00,100,50,985.439199
2017-12-22T20:00:00,100,50,984.9312407
2017-12-22T21:00:00,100,50,984.4232823
2017-12-22T22:00:00,100,50,984.3104027
2017-12-22T23:00:00,100,50,983.7460045
2017-12-23T00:00:00,100,43,983.0687267
2017-12-23T01:00:00,100,43,982.3914489
2017-12-23T02:00:00,100,43,982.4761086
2017-12-23T03:00:00,99,43,981.9399304
2017-12-23T04:00:00,96.5,43,981.0368933
2017-12-23T05:00:00,96.5,43,980.5289349
2017-12-23T06:00:00,100,43,980.0209766
2017-12-23T07:00:00,97,43,980.6982544
2017-12-23T08:00:00,96,43,980.3596155
2017-12-23T09:00:00,96,43,981.0368933
2017-12-23T10:00:00,93,43,981.2062128
2017-12-23T11:00:00,93.66666667,43,982.2785693
2017-12-23T12:00:00,93.33333333,43,982.1656896
2017-12-23T13:00:00,92,43,982.2221295
2017-12-23T14:00:00,92,43,983.2380462
2017-12-23T15:00:00,92,43,986.1164768
